,Country,Country Group,OPEC Member,Year, Crude oil production,Oil demand,Crude oil exports,Imports of crude oil,GDP,Oil Price
4323,Bolivia,,No,2004,,,,,8773451738.91129,38.26
4324,Bosnia and Herzegovina,,No,2004,,,,,10022840634.9206,38.26
4325,Botswana,,No,2004,,,,,8957467706.5354,38.26
4326,Brunei Darussalam,,No,2004,,,,,7872333215.00414,38.26
4327,Burkina Faso,,No,2004,,,,,4838551099.70985,38.26
4328,Burundi,,No,2004,,,,,915257323.3961,38.26
4329,Cabo Verde,,No,2004,,,,,924318490.7598,38.26
4330,Cambodia,,No,2004,,,,,5337833248.03924,38.26
4331,Central African Republic,,No,2004,,,,,1270080250.65268,38.26
4332,Channel Islands,,No,2004,,,,,8553643354.08275,38.26
4333,Comoros,,No,2004,,,,,368143118.68996,38.26
4334,"Congo, Dem. Rep.",,No,2004,,,,,10297483481.223,38.26
4335,"Congo, Rep.",,No,2004,,,,,4648628921.36969,38.26
4336,Costa Rica,,No,2004,,,,,18529767934.4743,38.26
4337,Cote d'Ivoire,,No,2004,,,,,16554441846.5192,38.26
4338,Cuba,,No,2004,,,,,38203000000.0,38.26
4339,Cyprus,,No,2004,,,,,17422375000.0,38.26
4340,Czech Republic,,No,2004,,,,,119162172468.268,38.26
4341,Djibouti,,No,2004,,,,,666072101.777505,38.26
4342,Dominica,,No,2004,,,,,374771481.481481,38.26
4343,Dominican Republic,,No,2004,,,,,22039232609.9553,38.26
4344,"Egypt, Arab Rep.",,No,2004,,,,,78845185293.4964,38.26
4345,El Salvador,,No,2004,,,,,15798300000.0,38.26
4346,Eritrea,,No,2004,,,,,1109054005.43971,38.26
4347,Estonia,,No,2004,,,,,12059201242.236,38.26
4348,Ethiopia,,No,2004,,,,,10131187261.4421,38.26
4349,Faroe Islands,,No,2004,,,,,1683997930.26322,38.26
4350,Fiji,,No,2004,,,,,2727507212.92556,38.26
4351,Finland,,No,2004,,,,,196768065557.487,38.26
4352,"Gambia, The",,No,2004,,,,,578785279.422876,38.26
4353,Georgia,,No,2004,,,,,5125273880.74998,38.26
4354,Greenland,,No,2004,,,,,1621822369.84861,38.26
4355,Grenada,,No,2004,,,,,599118592.592593,38.26
4356,Guam,,No,2004,,,,,3857000000.0,38.26
4357,Guatemala,,No,2004,,,,,23965275995.7214,38.26
4358,Guinea,,No,2004,,,,,3666349049.42641,38.26
4359,Guinea-Bissau,,No,2004,,,,,531109356.165462,38.26
4360,Haiti,,No,2004,,,,,3537721020.41158,38.26
4361,Honduras,,No,2004,,,,,8772194250.27021,38.26
4362,"Hong Kong SAR, China",,No,2004,,,,,169099768875.193,38.26
4363,Hungary,,No,2004,,,,,104066609517.928,38.26
4364,Iceland,,No,2004,,,,,13703315349.2507,38.26
4365,"Iran, Islamic Rep.",,No,2004,,,,,190043433964.841,38.26
4366,Ireland,,No,2004,,,,,193870345294.264,38.26
4367,Isle of Man,,No,2004,,,,,2758117365.04863,38.26
4368,Israel,,No,2004,,,,,135445033199.465,38.26
4369,Jamaica,,No,2004,,,,,10150978154.5484,38.26
4370,Jordan,,No,2004,,,,,11411390409.0268,38.26
4371,Kenya,,No,2004,,,,,16095337093.8366,38.26
4372,Kiribati,,No,2004,,,,,102367039.270481,38.26
4373,"Korea, Rep.",,No,2004,,,,,764880644710.649,38.26
4374,Kosovo,,No,2004,,,,,3639935347.50715,38.26
4375,Kyrgyz Republic,,No,2004,,,,,2211535311.62834,38.26
4376,Lao PDR,,No,2004,,,,,2366398119.8821,38.26
4377,Latvia,,No,2004,,,,,14373269155.7174,38.26
4378,Lebanon,,No,2004,,,,,20955223880.597,38.26
4379,Lesotho,,No,2004,,,,,1511236655.52047,38.26
4380,Liberia,,No,2004,,,,,474700000.0,38.26
4381,Liechtenstein,,No,2004,,,,,3454362685.96703,38.26
4382,Lithuania,,No,2004,,,,,22649930576.2543,38.26
4383,Luxembourg,,No,2004,,,,,34685281847.5292,38.26
4384,"Macao SAR, China",,No,2004,,,,,10585624890.9277,38.26
4385,"Macedonia, FYR",,No,2004,,,,,5682719260.0763,38.26
4386,Madagascar,,No,2004,,,,,4363934494.37405,38.26
4387,Malawi,,No,2004,,,,,3476094498.87517,38.26
4388,Maldives,,No,2004,,,,,1226829564.81545,38.26
4389,Mali,,No,2004,,,,,5444474268.42491,38.26
4390,Malta,,No,2004,,,,,6062780269.0583,38.26
4391,Marshall Islands,,No,2004,,,,,131334600.0,38.26
4392,Mauritania,,No,2004,,,,,1833444740.37736,38.26
4393,Mauritius,,No,2004,,,,,6385695187.0102,38.26
4394,"Micronesia, Fed. Sts.",,No,2004,,,,,240097000.0,38.26
4395,Moldova,,No,2004,,,,,2598231467.43671,38.26
4396,Monaco,,No,2004,,,,,4110348444.49411,38.26
4397,Mongolia,,No,2004,,,,,1992066808.09598,38.26
4398,Montenegro,,No,2004,,,,,2073255525.20487,38.26
4399,Mozambique,,No,2004,,,,,6831808930.39816,38.26
4400,Myanmar,,No,2004,,,,,10567354056.4049,38.26
4401,Namibia,,No,2004,,,,,6606858786.01174,38.26
4402,Nepal,,No,2004,,,,,7273938314.71988,38.26
4403,Nicaragua,,No,2004,,,,,5795568204.64532,38.26
4404,Niger,,No,2004,,,,,3052898739.4678,38.26
4405,Northern Mariana Islands,,No,2004,,,,,1210000000.0,38.26
4406,Palau,,No,2004,,,,,173373900.0,38.26
4407,Panama,,No,2004,,,,,15013381700.0,38.26
4408,Papua New Guinea,,No,2004,,,,,3927157866.96465,38.26
4409,Paraguay,,No,2004,,,,,8033877360.41697,38.26
4410,Peru,,No,2004,,,,,66768703497.5687,38.26
4411,Portugal,,No,2004,,,,,189187437298.237,38.26
4412,Puerto Rico,,No,2004,,,,,80322313000.0,38.26
4413,Russian Federation,,No,2004,,,,,591016690742.798,38.26
4414,Rwanda,,No,2004,,,,,2089188828.797,38.26
4415,Samoa,,No,2004,,,,,420320176.359437,38.26
4416,San Marino,,No,2004,,,,,1877328035.75863,38.26
4417,Sao Tome and Principe,,No,2004,,,,,105360801.941831,38.26
4418,Senegal,,No,2004,,,,,8031344381.09898,38.26
4419,Seychelles,,No,2004,,,,,839319927.272727,38.26
4420,Sierra Leone,,No,2004,,,,,1431208677.30352,38.26
4421,Slovak Republic,,No,2004,,,,,57240535137.8197,38.26
4422,Slovenia,,No,2004,,,,,34470227453.9113,38.26
4423,Solomon Islands,,No,2004,,,,,375111894.932329,38.26
4424,Sri Lanka,,No,2004,,,,,20662525941.2986,38.26
4425,St. Kitts and Nevis,,No,2004,,,,,502561629.62963,38.26
4426,St. Lucia,,No,2004,,,,,893107222.222222,38.26
4427,St. Vincent and the Grenadines,,No,2004,,,,,521975111.111111,38.26
4428,Sudan,,No,2004,,,,,21457470202.7839,38.26
4429,Suriname,,No,2004,,,,,1484092538.40527,38.26
4430,Swaziland,,No,2004,,,,,2770082791.50412,38.26
4431,Switzerland,,No,2004,,,,,394163688620.828,38.26
4432,Syrian Arab Republic,,No,2004,,,,,25086930693.0693,38.26
4433,Tajikistan,,No,2004,,,,,2076148695.50581,38.26
4434,Tanzania,,No,2004,,,,,12825801580.9281,38.26
4435,Timor-Leste,,No,2004,,,,,442875783.657422,38.26
4436,Togo,,No,2004,,,,,1937074572.08687,38.26
4437,Tonga,,No,2004,,,,,229358214.792003,38.26
4438,Trinidad and Tobago,,No,2004,,,,,13280275123.0354,38.26
4439,Tuvalu,,No,2004,,,,,21534931.6075894,38.26
4440,Uganda,,No,2004,,,,,7940362799.17997,38.26
4441,Uruguay,,No,2004,,,,,13686329890.1191,38.26
4442,Uzbekistan,,No,2004,,,,,12030023547.8807,38.26
4443,Vanuatu,,No,2004,,,,,364996869.129618,38.26
4444,"Venezuela, RB",,No,2004,,,,,112453382329.615,38.26
4445,Virgin Islands (U.S.),,No,2004,,,,,3799000000.0,38.26
4446,West Bank and Gaza,,No,2004,,,,,4329200000.0,38.26
4447,"Yemen, Rep.",,No,2004,,,,,13873500887.5612,38.26
4448,Zambia,,No,2004,,,,,6221077674.77871,38.26
4449,Zimbabwe,,No,2004,,,,,5805598400.0,38.26
4450,Algeria,Africa ,Yes,2005,1352.0,252.3808219178082,967.61,5.916164383561644,103198228458.588,54.57
4451,Angola,Africa ,Yes,2005,1241.376,67.29888563059876,946.9,0.0,28233712830.9035,54.57
4452,Argentina,Latin America,No,2005,664.569,492.0759809830852,,,198737095012.282,54.57
4453,Australia,OECD Asia Pacific,No,2005,318.718,962.1260273972604,229.96419178082192,405.2490410958904,693764095624.718,54.57
4454,Azerbaijan,Other Eurasia,No,2005,436.638,108.8054794520548,278.0,,13245716099.0057,54.57
4455,Bahrain,Middle East ,No,2005,186.528,,0.0,221.52,15968726861.7021,54.57
4456,Brazil,Latin America,No,2005,1633.574,2209.429001014229,274.0,338.217014,891629970423.924,54.57
4457,Brunei,Other Asia,No,2005,206.099,,197.83,,,54.57
4458,Cameroon,Africa ,No,2005,82.318,,,,17944084201.4901,54.57
4459,Canada,OECD Americas,No,2005,1359.958,2316.372602739726,1372.3949589041097,917.1712602739726,1169357979864.66,54.57
4460,Chad,Africa ,No,2005,180.0,,,,6646663561.2656,54.57
4461,Chile,OECD Americas,No,2005,4.0,272.4849315068493,,206.38019178082192,122964812046.073,54.57
4462,China,China,No,2005,3617.239,6730.446605753424,161.34,2543.28888,2285965892360.54,54.57
4463,Colombia,Latin America,No,2005,525.769,253.59396398028045,236.789,,146566266310.568,54.57
4464,Congo,Africa ,Yes,2005,235.959,3.0222027834994787,235.283,0.0,,54.57
4465,Denmark,OECD Europe,No,2005,377.135,,,,264467308109.19,54.57
4466,Ecuador,Latin America,No,2005,531.989,172.65408219178082,361.0,0.0,41507085000.0,54.57
4467,Egypt,Africa ,No,2005,578.878,681.9506849315069,57.4752,45.16666666666666,,54.57
4468,Equatorial Guinea,Africa ,Yes,2005,306.049,1.1,275.13686020224714,,8217369092.65224,54.57
4469,Gabon,Africa ,Yes,2005,261.628,23.15056748001313,248.84692,0.0,9578973591.00958,54.57
4470,Ghana,Africa ,No,2005,7.0,,,,10731634116.7384,54.57
4471,Guyana,Latin America,No,2005,0.0,,,,824880550.343965,54.57
4472,India,India,No,2005,652.0590000000001,2608.534958904113,0.0,1943.30948,808901077222.092,54.57
4473,Indonesia,Other Asia,No,2005,961.408,1222.7794448276018,365.616,342.608822,304371850794.764,54.57
4474,IR Iran,Middle East ,Yes,2005,4091.5,,2394.48,43.23813698630137,,54.57
4475,Iraq,Middle East ,Yes,2005,1853.151,495.7399365886953,1472.2,0.0,49954890353.2609,54.57
4476,Kazakhstan,Other Eurasia,No,2005,1022.247,188.7890410958904,827.0,,57123671733.8953,54.57
4477,Kuwait,Middle East ,Yes,2005,2573.4,337.2105502739726,1650.8,0.0,80797945205.4795,54.57
4478,Libya,Africa ,Yes,2005,1693.2,231.10154246575345,1305.97,0.0,47334148578.4164,54.57
4479,Malaysia,Other Asia,No,2005,571.414,523.3780821917808,403.86617,207.0,143534102611.497,54.57
4480,Mexico,OECD Americas,No,2005,3333.564,2068.613698630137,2021.56071,,866345821213.261,54.57
4481,Nigeria,Africa ,Yes,2005,2365.945,262.68761643835614,2325.9,0.0,112248353104.911,54.57
4482,Norway,OECD Europe,No,2005,2552.739,,2338.6322465753424,,308722079937.912,54.57
4483,Oman,Middle East ,No,2005,714.785,,,,31081924577.3732,54.57
4484,Qatar,Middle East ,No,2005,764.208,123.60448258916055,677.33,0.0,44530494505.4945,54.57
4485,Russia,Russia,No,2005,9045.447,2748.082586918449,5222.32729,48.65293150684931,,54.57
4486,Saudi Arabia,Middle East ,Yes,2005,9353.3,1824.899890410959,7208.9,0.0,328459608764.111,54.57
4487,Sudans,Africa ,No,2005,293.427,,227.993,,,54.57
4488,Syrian Arab Rep.,Middle East ,No,2005,415.753,,,,,54.57
4489,Thailand,Other Asia,No,2005,113.948,1000.1798867579906,,827.652219,189318499954.003,54.57
4490,United Arab Emirates,Middle East ,Yes,2005,2378.0,496.12152455495874,2195.0,0.0,180617018379.85,54.57
4491,United Kingdom,OECD Europe,No,2005,1644.23,1819.2575342465752,986.9742465753424,1054.3340273972603,2520701818181.82,54.57
4492,United States,OECD Americas,No,2005,5183.712,21167.64931506849,32.0,10126.0,13093726000000.0,54.57
4493,Venezuela,Latin America,Yes,2005,3066.8,573.0040821917808,2197.81,0.0,,54.57
4494,Vietnam,Other Asia,No,2005,377.521,267.5013698630137,360.817,,57633255618.2731,54.57
4495,Yemen,Middle East ,No,2005,389.64,,,,,54.57
4496,Belarus,,No,2005,,139.86744371351023,,376.3,30210091836.8294,54.57
4497,Belgium,,No,2005,,659.6356164383561,,645.4100821917808,387365750528.541,54.57
4498,Bulgaria,,No,2005,,130.4970369257777,,121.356685,29821662537.3229,54.57
4499,Croatia,,No,2005,,124.34980821917809,,80.19912328767123,45416358501.9835,54.57
4500,France,,No,2005,,1989.123287671233,,1701.561369863014,2203678646934.46,54.57
4501,Germany,,No,2005,,2623.8712328767124,,2267.799479452055,2861410272354.18,54.57
4502,I.R.Iran,,No,2005,,1507.6390842819756,,,,54.57
4503,Italy,,No,2005,,1780.3890410958904,,1807.0028493150685,1852661982340.5,54.57
4504,Japan,,No,2005,,5294.7013698630135,,4185.877315068493,4755410630912.14,54.57
4505,Netherlands,,No,2005,,1046.0191780821915,,1056.1714794520549,678533764457.157,54.57
4506,New Zealand,,No,2005,,152.97260273972603,,,114719425473.492,54.57
4507,Pakistan,,No,2005,,334.48493150684925,,,109502102510.883,54.57
4508,Philippines,,No,2005,,351.7010728520205,,215.082849,103071585462.599,54.57
4509,Poland,,No,2005,,471.0,,,306134635593.744,54.57
4510,Romania,,No,2005,,228.134783311122,,178.660123,99697566667.8107,54.57
4511,Serbia,,No,2005,,115.76082667933214,,,26252007830.4639,54.57
4512,Singapore,,No,2005,,853.1315068493151,,708.18849,127417688055.756,54.57
4513,South Africa,,No,2005,,497.4640557864195,,458.0,257671413750.825,54.57
4514,South Korea,,No,2005,,2191.301369863014,,2402.9632602739725,,54.57
4515,Spain,,No,2005,,1607.2109589041097,,1202.299397260274,1157276458151.97,54.57
4516,Syria,,No,2005,,269.51780821917833,,,,54.57
4517,Tunisia,,No,2005,,88.99178082191781,,,32273007553.5687,54.57
4518,Turkey,,No,2005,,659.2739726027397,,472.2655616438356,501416301726.704,54.57
4519,Turkmenistan,,No,2005,,95.8709992415104,,,8104355716.8784,54.57
4520,Ukraine,,No,2005,,295.6562465753425,,292.37884931506846,86142018069.3504,54.57
4521,Trinidad & Tobago,,No,2005,,,75.0472,95.05972602739728,,54.57
4522,Eqautorial Guinea,,No,2005,,,,0.0,,54.57
4523,Greece,,No,2005,,,,377.5661095890411,247783001865.44,54.57
4524,Morocco,,No,2005,,,,143.879452,62343022650.8742,54.57
4525,Sweden,,No,2005,,,,405.81441095890415,389042298376.845,54.57
4526,Arab World,,No,2005,,,,,1184661549595.13,54.57
4527,Caribbean small states,,No,2005,,,,,46656114031.8673,54.57
4528,Central Europe and the Baltics,,No,2005,,,,,886484956908.554,54.57
4529,Early-demographic dividend,,No,2005,,,,,4767620344026.82,54.57
4530,East Asia & Pacific,,No,2005,,,,,10311337123730.3,54.57
4531,East Asia & Pacific (excluding high income),,No,2005,,,,,3124263676684.17,54.57
4532,East Asia & Pacific (IDA & IBRD countries),,No,2005,,,,,3118033979234.63,54.57
4533,Euro area,,No,2005,,,,,10536619657651.6,54.57
4534,Europe & Central Asia,,No,2005,,,,,16747765816605.5,54.57
4535,Europe & Central Asia (excluding high income),,No,2005,,,,,1726462747692.52,54.57
4536,Europe & Central Asia (IDA & IBRD countries),,No,2005,,,,,2032597383286.26,54.57
4537,European Union,,No,2005,,,,,14441217356828.2,54.57
4538,Fragile and conflict affected situations,,No,2005,,,,,308822100936.666,54.57
4539,Heavily indebted poor countries (HIPC),,No,2005,,,,,243039696796.659,54.57
4540,High income,,No,2005,,,,,37574855319061.9,54.57
4541,IBRD only,,No,2005,,,,,9574863191621.96,54.57
4542,IDA & IBRD total,,No,2005,,,,,10252563289337.4,54.57
4543,IDA blend,,No,2005,,,,,298966157726.575,54.57
4544,IDA only,,No,2005,,,,,378279875004.078,54.57
4545,IDA total,,No,2005,,,,,676966114515.745,54.57
4546,Late-demographic dividend,,No,2005,,,,,6161727739418.01,54.57
4547,Latin America & Caribbean,,No,2005,,,,,2845509423691.62,54.57
4548,Latin America & Caribbean (excluding high income),,No,2005,,,,,2579728859496.06,54.57
4549,Latin America & the Caribbean (IDA & IBRD countries),,No,2005,,,,,2694960334574.3,54.57
4550,Least developed countries: UN classification,,No,2005,,,,,321335591433.668,54.57
4551,Low & middle income,,No,2005,,,,,9842306859562.91,54.57
4552,Low income,,No,2005,,,,,158963779474.829,54.57
4553,Lower middle income,,No,2005,,,,,2205200074191.19,54.57
4554,Middle East & North Africa,,No,2005,,,,,1530143773484.47,54.57
4555,Middle East & North Africa (excluding high income),,No,2005,,,,,698419820703.848,54.57
4556,Middle East & North Africa (IDA & IBRD countries),,No,2005,,,,,693623682832.889,54.57
4557,Middle income,,No,2005,,,,,9685508836558.34,54.57
4558,North America,,No,2005,,,,,14267952115864.7,54.57
4559,OECD members,,No,2005,,,,,37307466029985.7,54.57
4560,Other small states,,No,2005,,,,,182941015936.82,54.57
4561,Pacific island small states,,No,2005,,,,,5271518870.10471,54.57
4562,Post-demographic dividend,,No,2005,,,,,35650152444993.6,54.57
4563,Pre-demographic dividend,,No,2005,,,,,411274166611.459,54.57
4564,Small states,,No,2005,,,,,234865582860.024,54.57
4565,South Asia,,No,2005,,,,,1028639938471.39,54.57
4566,South Asia (IDA & IBRD),,No,2005,,,,,1028639938471.39,54.57
4567,Sub-Saharan Africa,,No,2005,,,,,685226908393.033,54.57
4568,Sub-Saharan Africa (excluding high income),,No,2005,,,,,684301913492.808,54.57
4569,Sub-Saharan Africa (IDA & IBRD countries),,No,2005,,,,,685226908393.033,54.57
4570,Upper middle income,,No,2005,,,,,7480336164014.47,54.57
4571,World,,No,2005,,,,,47428894542015.9,54.57
4572,Afghanistan,,No,2005,,,,,6275073571.54659,54.57
4573,Albania,,No,2005,,,,,8158548716.68554,54.57
4574,American Samoa,,No,2005,,,,,503000000.0,54.57
4575,Andorra,,No,2005,,,,,3255789080.96008,54.57
4576,Antigua and Barbuda,,No,2005,,,,,1022191294.07407,54.57
4577,Armenia,,No,2005,,,,,4900469950.09033,54.57
4578,Aruba,,No,2005,,,,,2331005586.59218,54.57
4579,Austria,,No,2005,,,,,315974418604.651,54.57
4580,"Bahamas, The",,No,2005,,,,,7706222000.0,54.57
4581,Bangladesh,,No,2005,,,,,69442943089.4309,54.57
4582,Barbados,,No,2005,,,,,3897300000.0,54.57
4583,Belize,,No,2005,,,,,1114222550.0,54.57
4584,Benin,,No,2005,,,,,4803702821.08055,54.57
4585,Bermuda,,No,2005,,,,,4868136000.0,54.57
4586,Bhutan,,No,2005,,,,,818869145.124717,54.57
4587,Bolivia,,No,2005,,,,,9549077869.1065,54.57
4588,Bosnia and Herzegovina,,No,2005,,,,,11225138297.1959,54.57
4589,Botswana,,No,2005,,,,,9931134940.51346,54.57
4590,Brunei Darussalam,,No,2005,,,,,9531402847.87311,54.57
4591,Burkina Faso,,No,2005,,,,,5462709498.45119,54.57
4592,Burundi,,No,2005,,,,,1117257279.46188,54.57
4593,Cabo Verde,,No,2005,,,,,971977088.156914,54.57
4594,Cambodia,,No,2005,,,,,6293046161.83262,54.57
4595,Central African Republic,,No,2005,,,,,1350301057.06866,54.57
4596,Channel Islands,,No,2005,,,,,8827272727.27273,54.57
4597,Comoros,,No,2005,,,,,380372892.606774,54.57
4598,"Congo, Dem. Rep.",,No,2005,,,,,11964484667.9102,54.57
4599,"Congo, Rep.",,No,2005,,,,,6087003176.11624,54.57
4600,Costa Rica,,No,2005,,,,,19952156474.8454,54.57
4601,Cote d'Ivoire,,No,2005,,,,,17084928927.4555,54.57
4602,Cuba,,No,2005,,,,,42643836074.8,54.57
4603,Cyprus,,No,2005,,,,,18703146374.829,54.57
4604,Czech Republic,,No,2005,,,,,136280689891.224,54.57
4605,Djibouti,,No,2005,,,,,708633194.726566,54.57
4606,Dominica,,No,2005,,,,,370370370.37037,54.57
4607,Dominican Republic,,No,2005,,,,,34004033803.9438,54.57
4608,"Egypt, Arab Rep.",,No,2005,,,,,89685725230.2517,54.57
4609,El Salvador,,No,2005,,,,,17093800000.0,54.57
4610,Eritrea,,No,2005,,,,,1098425900.74116,54.57
4611,Estonia,,No,2005,,,,,14006088297.4754,54.57
4612,Ethiopia,,No,2005,,,,,12401139453.9738,54.57
4613,Faroe Islands,,No,2005,,,,,1730894295.38595,54.57
4614,Fiji,,No,2005,,,,,3006725014.78415,54.57
4615,Finland,,No,2005,,,,,204436015420.968,54.57
4616,"Gambia, The",,No,2005,,,,,624174724.414496,54.57
4617,Georgia,,No,2005,,,,,6410941012.59189,54.57
4618,Greenland,,No,2005,,,,,1656172355.71712,54.57
4619,Grenada,,No,2005,,,,,695370296.296296,54.57
4620,Guam,,No,2005,,,,,4197000000.0,54.57
4621,Guatemala,,No,2005,,,,,27211377225.2715,54.57
4622,Guinea,,No,2005,,,,,2937071767.25576,54.57
4623,Guinea-Bissau,,No,2005,,,,,586791883.717707,54.57
4624,Haiti,,No,2005,,,,,4310356252.83669,54.57
4625,Honduras,,No,2005,,,,,9672035709.39793,54.57
4626,"Hong Kong SAR, China",,No,2005,,,,,181570082162.19,54.57
4627,Hungary,,No,2005,,,,,113035361316.749,54.57
4628,Iceland,,No,2005,,,,,16691213479.471,54.57
4629,"Iran, Islamic Rep.",,No,2005,,,,,226452138291.542,54.57
4630,Ireland,,No,2005,,,,,211650759109.563,54.57
4631,Isle of Man,,No,2005,,,,,2971167185.35511,54.57
4632,Israel,,No,2005,,,,,142462925574.348,54.57
4633,Jamaica,,No,2005,,,,,11204416000.0,54.57
4634,Jordan,,No,2005,,,,,12588665303.244,54.57
4635,Kenya,,No,2005,,,,,18737897744.7948,54.57
4636,Kiribati,,No,2005,,,,,112133944.253532,54.57
4637,"Korea, Rep.",,No,2005,,,,,898137194716.188,54.57
4638,Kosovo,,No,2005,,,,,3736599925.38241,54.57
4639,Kyrgyz Republic,,No,2005,,,,,2460248026.17783,54.57
4640,Lao PDR,,No,2005,,,,,2735558726.25625,54.57
4641,Latvia,,No,2005,,,,,16922504044.804,54.57
4642,Lebanon,,No,2005,,,,,21287562189.0547,54.57
4643,Lesotho,,No,2005,,,,,1682350934.85132,54.57
4644,Liberia,,No,2005,,,,,550000000.0,54.57
4645,Liechtenstein,,No,2005,,,,,3659251525.8593,54.57
4646,Lithuania,,No,2005,,,,,26125575942.2814,54.57
4647,Luxembourg,,No,2005,,,,,37347394602.6614,54.57
4648,"Macao SAR, China",,No,2005,,,,,12092222041.9168,54.57
4649,"Macedonia, FYR",,No,2005,,,,,6258600713.82627,54.57
4650,Madagascar,,No,2005,,,,,5039293030.82367,54.57
4651,Malawi,,No,2005,,,,,3655909664.1423,54.57
4652,Maldives,,No,2005,,,,,1163362434.32768,54.57
4653,Mali,,No,2005,,,,,6245031690.06808,54.57
4654,Malta,,No,2005,,,,,6394851386.64345,54.57
4655,Marshall Islands,,No,2005,,,,,137928600.0,54.57
4656,Mauritania,,No,2005,,,,,2184444848.97637,54.57
4657,Mauritius,,No,2005,,,,,6283803256.01264,54.57
4658,"Micronesia, Fed. Sts.",,No,2005,,,,,250149400.0,54.57
4659,Moldova,,No,2005,,,,,2988338439.31553,54.57
4660,Monaco,,No,2005,,,,,4280072625.97622,54.57
